id;source;name;neighbourhood_group_cleansed;property_type;room_type;accommodates;bathrooms;bedrooms;beds;price
22201612;city scrape;DÚPLEX DE 2 HABITACIONES EL CARMEN-CIUTAT VELLA;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;2;3;344
22243476;city scrape;COOL ARTIST APARTMENT. L’EIXAMPLE DISTRICT;L'EIXAMPLE;Entire rental unit;Entire home/apt;2;1.5;1;1;156
22301249;city scrape;COZY APARTMENT IN VALENCIA CENTRE WIFI;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;2;3;129
22303828;city scrape;apartamento Sol y Playa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;3;3;84
22305788;city scrape;Cozy apartment near the center, Torres de Serrano;LA SAIDIA;Entire rental unit;Entire home/apt;4;1;1;2;138
22307001;city scrape;DUPLEX en CASA TIPICA  próximo a la playa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;4;152
22331498;city scrape;Modern apartament in Sciencie & Art wifi;CAMINS AL GRAU;Entire condo;Entire home/apt;4;1;2;2;114
22381909;city scrape;Modern industrial apartment in Valencia Center;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;1;139
22398828;city scrape;Apto. cerca PLAYA y PUERTO de Valencia con altillo;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;2;103
22407628;city scrape;Sunny apartment in the heart of Valencia;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;1;130
22409066;city scrape;CASUAL HOUSE;POBLATS DEL NORD;Entire home;Entire home/apt;9;2;3;5;400
22429742;city scrape;Acogedor apartamento en el Carmen, centro Valencia;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;1;146
22430429;city scrape;Anelsa Ruzafa 2. Your Urban Getaway!;L'EIXAMPLE;Entire rental unit;Entire home/apt;6;2;2;4;169
22467266;city scrape;Estudio en pleno corazón de Valencia 1B;CIUTAT VELLA;Entire loft;Entire home/apt;2;1;0;1;55
22469911;city scrape;LUXURIOUS AND ALLURING HOME IN HISTORIC TOWN;LA SAIDIA;Entire rental unit;Entire home/apt;4;2;2;2;189
22503469;city scrape;M House Loft with Terrace Close to Port, Beach and Subway;POBLATS MARITIMS;Entire loft;Entire home/apt;8;3;3;6;343
22521497;city scrape;Casa luminosa en el mercado central  VT44915V;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1.5;2;2;121
22525510;city scrape;Apartamento céntrico y funcional;EXTRAMURS;Entire rental unit;Entire home/apt;4;2;2;4;118
22556683;city scrape;Super céntrico /Casco antiguo. Zona muy tranquila.;CIUTAT VELLA;Entire condo;Entire home/apt;4;1;2;3;474
22580162;city scrape;Apartamento céntrico de Toté (WIFI);L'EIXAMPLE;Entire rental unit;Entire home/apt;6;2;3;5;141
22582945;city scrape;9.Habitación Doble con Terraza Mercado Central;CIUTAT VELLA;Private room in rental unit;Private room;2;2;1;1;44
22595109;city scrape;Precioso Ático con piscina en Valencia;POBLATS DE L'OEST;Entire condo;Entire home/apt;5;2;2;5;464
22596700;city scrape;Baja Flat · Baja Flat;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;124
22609872;city scrape;Nice flat in Valencia, great location!;CAMINS AL GRAU;Entire rental unit;Entire home/apt;5;1;3;3;86
22641832;city scrape;Casa acogedora cerca de la playa;POBLATS MARITIMS;Entire loft;Entire home/apt;2;1;1;1;60
22648295;city scrape;SORNELLS-RUZAFA;L'EIXAMPLE;Entire rental unit;Entire home/apt;6;1;2;4;133
22665278;city scrape;Duplex-penthouse (atico) with terrace in El Carmen;CIUTAT VELLA;Entire rental unit;Entire home/apt;8;3;4;5;306
22665932;city scrape;Piso GranTerraza;JESUS;Entire rental unit;Entire home/apt;2;0.5;0;1;88
22669226;city scrape;casa tipica valenciana de tres plantas;POBLATS MARITIMS;Entire rental unit;Entire home/apt;8;3.5;4;5;83
22677603;city scrape;ApartUP Gulliver Kids Wifi+Pool+Prk+AC;CAMINS AL GRAU;Entire rental unit;Entire home/apt;5;2;2;3;210
22678785;city scrape;Beautiful apartment in Jardines del Turia-Canovas;L'EIXAMPLE;Entire rental unit;Entire home/apt;6;1.5;3;4;170
22686405;city scrape;Stroll to the Beach at El Cabañal from a Unique House;POBLATS MARITIMS;Entire loft;Entire home/apt;7;2;3;5;342
22766679;city scrape;La Tenda BeachHouse;POBLATS MARITIMS;Entire home;Entire home/apt;5;2;2;3;150
22789530;city scrape;Valencia Chill Spot;L'OLIVERETA;Private room in rental unit;Private room;3;1;1;2;28
22792312;city scrape;King room with private bathroom and entry;CAMPANAR;Private room in condo;Private room;2;1;1;1;55
22793840;city scrape;Large bedroom with 150 cm bed and private bathroom;POBLATS MARITIMS;Private room in rental unit;Private room;1;2;3;1;60
22819926;city scrape;Small Studio, in the heart of the city;L'EIXAMPLE;Entire rental unit;Entire home/apt;2;1;1;1;74
22820775;city scrape;Aloha Apartment Center Valencia with terrace;EXTRAMURS;Entire rental unit;Entire home/apt;4;2;2;2;131
22822843;city scrape;El Carmen two-bedroom, seasonal rental;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;2;2;2;90
22848092;city scrape;ESPECTACULAR APARTAMENTO EN EL CENTRO DE VALENCIA.;L'EIXAMPLE;Entire rental unit;Entire home/apt;7;2;3;4;166
22854537;city scrape;Apartamento Playa del Cabanyal;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;2;140
22871977;city scrape;8.Habitación Doble Mercado Central;CIUTAT VELLA;Private room in rental unit;Private room;2;2;1;1;43
22881789;city scrape;In the Heart of the Historic Center;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;2;2;2;315
22884096;city scrape;JL Artes y Ciencias -RECOGIDA EN AEROPUERTO;CAMINS AL GRAU;Entire rental unit;Entire home/apt;7;1;2;6;299
22898007;city scrape;Splendid house in Valencia;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;2;2;2;220
22904588;city scrape;Design&Relax~2Terrazas~Wifi ~Ciudad Artes Ciencias;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;2;3;79
22911071;city scrape;Acogedor apartamento | Cozy apartment;QUATRE CARRERES;Entire rental unit;Entire home/apt;6;1;3;4;156
22918529;city scrape;✦ Acogedor Estudio Loft ✦;ALGIROS;Entire rental unit;Entire home/apt;3;1;1;2;79
22933406;city scrape;Apartamento con encanto. Céntrico. Opción Parking.;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;82
22953251;city scrape;Loft Lonja de la Seda P6;CIUTAT VELLA;Entire loft;Entire home/apt;2;1;0;1;50
22969447;city scrape;Casa apartamento cómodo y luminoso en Valencia;POBLATS DE L'OEST;Entire rental unit;Entire home/apt;3;1;1;4;60
22976910;city scrape;SPACIOUS & COZY - 6 BR - PREMIUM LOCATION, WIFI;CIUTAT VELLA;Entire rental unit;Entire home/apt;10;2;6;6;391
22981158;city scrape;STUNNING CENTRAL DESIGN PENTHOUSE - TERRACE;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;255
23039093;city scrape;Una ubicación perfecta;EL PLA DEL REAL;Entire rental unit;Entire home/apt;4;1;2;3;110
23048212;city scrape;Apartment shared with the owner;PATRAIX;Private room in rental unit;Private room;2;2;1;1;31
23054727;city scrape;1 Bedroom with balcony. El Carmen. Valencia.TRA1;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;1;173
23054742;city scrape;1 Bedroom up to 3 people. El Carmen. Valencia. TRA2;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;1;161
23054756;city scrape;1 Bedroom with balcony. El Carmen. Valencia. TRA3;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;1;173
23054757;city scrape;1 Bedroom up to 3 people. El Carmen. Valencia. TRA4;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;1;161
23054772;city scrape;1 Bedroom with balcony. El Carmen. Valencia.TRA5;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;1;173
23054786;city scrape;1 Bedroom up to 3 people. El Carmen. Valencia. TRA6;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;1;161
23054794;city scrape;1 Bedroom penthouse with terrace. El Carmen. TRA7;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;193
23059171;city scrape;Apartment Ciudad de las ciencias 3;QUATRE CARRERES;Entire rental unit;Entire home/apt;5;1;2;3;105
23061196;city scrape;ATICO EN EL CENTRO DE VALENCIA CON TERRAZA;EXTRAMURS;Entire rental unit;Entire home/apt;5;2;2;3;81
23071150;city scrape;Acogedor piso en Valencia, para 2px. WIFI.;JESUS;Entire loft;Entire home/apt;2;1;1;1;72
23071229;city scrape;Amazing room near downtown and Túria Park!;L'EIXAMPLE;Private room in rental unit;Private room;2;1;1;1;63
23073988;city scrape;STYLISH APARTMENT IN BEACH / CABAÑAL AREA - WIFI;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;2;145
23080931;city scrape;3 BR, COZY AND QUIET, RUZAFA - WIFI (FIBER);L'EIXAMPLE;Entire rental unit;Entire home/apt;5;1.5;3;4;162
23082531;city scrape;Best location to discover Valencia - 3Bedroom/2bth;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;3;3;160
23087396;city scrape;Central location with balcony in Valencia;CIUTAT VELLA;Private room in rental unit;Private room;2;1.5;1;1;52
23116170;city scrape;design flat in ruzafa;L'EIXAMPLE;Entire rental unit;Entire home/apt;5;1.5;3;4;122
23122046;city scrape;Diseño exquisito y amplia terraza en el centro.;EXTRAMURS;Entire rental unit;Entire home/apt;2;1;1;1;125
23139577;city scrape;Parque Central XI;L'EIXAMPLE;Entire rental unit;Entire home/apt;8;2;3;6;484
23139582;city scrape;Parque Central XV;L'EIXAMPLE;Entire rental unit;Entire home/apt;8;2;3;6;492
23157766;city scrape;Bright apartment in Ruzafa;L'EIXAMPLE;Entire rental unit;Entire home/apt;5;1.5;3;3;109
23216880;city scrape;Apartamento en Universidad y cerca de la playa;ALGIROS;Entire rental unit;Entire home/apt;6;1;3;5;95
23230156;city scrape;Ático, cerca del sol!;L'EIXAMPLE;Entire rental unit;Entire home/apt;3;1;2;2;100
23231315;city scrape;APARTMENT In The  Center Of The City Very Sunny;EXTRAMURS;Entire rental unit;Entire home/apt;5;1;3;5;100
23246432;city scrape;Buhardilla Loft ,centro historico,terraza,wifi;CIUTAT VELLA;Entire loft;Entire home/apt;2;1;1;1;88
23265780;city scrape;Rualva Flats,  Reus Central;CAMPANAR;Entire rental unit;Entire home/apt;4;1;2;2;112
23272396;city scrape;Central close to Old Town WIFI/Amazon;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;1;2;113
23299727;city scrape;Valencia las Artes y Ciencias + Garaje + Netflix;QUATRE CARRERES;Entire rental unit;Entire home/apt;2;2;1;1;109
23304272;city scrape;estudio D;BENIMACLET;Private room in rental unit;Private room;2;2;1;2;33
23318488;city scrape;Alta II  -  2 bedroom  - Parking Available;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;2;2;3;126
23320209;city scrape;Céntrico-Torres de Quart- Vistas Jardín Tùria.WIFI;CAMPANAR;Entire rental unit;Entire home/apt;4;1;2;3;95
23322442;city scrape;Ayuntamiento Panoramic;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;2;3;3;328
23330286;city scrape;4 Quiet apartments in the center of the city.;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;99
23331863;city scrape;Apartamento de 3 habitaciones junto al Rio Turia;CAMPANAR;Entire rental unit;Entire home/apt;6;1;3;5;118
23347644;city scrape;Cosy single room Valencia city centre;LA SAIDIA;Private room in rental unit;Private room;1;1;1;1;30
23356471;city scrape;Disfruta de las mejores vistas de la Ciudad de las Ciencias valenciana;CAMINS AL GRAU;Entire condo;Entire home/apt;3;1;2;3;135
23372526;city scrape;Habitación piso compartido;EL PLA DEL REAL;Private room in rental unit;Private room;1;1;1;1;27
23377106;city scrape;Apartamento Centrico + WIFI  (Fibra);EXTRAMURS;Entire rental unit;Entire home/apt;5;1.5;2;3;85
23391441;city scrape;Atico avec terrasse / Angel Guimera;EXTRAMURS;Entire loft;Entire home/apt;2;1;0;1;80
23412148;city scrape;Habitación doble con balcón cerca de Plaza España;EXTRAMURS;Private room in rental unit;Private room;2;1;1;2;38
23415232;city scrape;NEW APARTMENT ,NEAR TO BEACH;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;2;98
23427344;city scrape;Travel Habitat Jardines del Rio Turia;LA SAIDIA;Entire rental unit;Entire home/apt;6;1;2;3;202
23429608;city scrape;Casa rústica lujo a 5’ de la playa;POBLATS MARITIMS;Entire townhouse;Entire home/apt;6;1.5;2;2;275
23430077;city scrape;Luminoso apartamento en el corazón del Cabanyal;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;3;3;324
23433370;city scrape;Central Market Loft P8;CIUTAT VELLA;Entire loft;Entire home/apt;2;1;0;1;50
23441235;city scrape;Comfortable single room in  Benimaclet;BENIMACLET;Private room in rental unit;Private room;1;1;1;1;28
23448418;city scrape;double room with balcony in quiet neigbourhood;PATRAIX;Private room in rental unit;Private room;2;1;1;1;45
23468021;city scrape;Central location, perfect for running;L'EIXAMPLE;Entire rental unit;Entire home/apt;3;1.5;2;2;129
23471619;city scrape;Family Century House with terrace and parking;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;2;3;5;200
23474914;city scrape;Penthouse Loft Ruzafa;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;1;1;136
23482140;city scrape;The bright and cozy apartment;CAMINS AL GRAU;Entire rental unit;Entire home/apt;3;1;2;2;58
23494253;city scrape;ELEGANT AND STYLISH, RUZAFA + WIFI;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;2;3;148
23498697;city scrape;Habitación doble  cerca de Plaza España;EXTRAMURS;Private room in rental unit;Private room;1;1;1;2;40
23501905;city scrape;Cozy bright apartment Cathedral area + WIFI;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;129
23504179;city scrape;Bright and spacious flat in city center with WIFI;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;3;3;193
23510274;city scrape;CENTER VALENCIA.INDUSTRIAL LOFT HISTORIC BUILDING;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;77
23511345;city scrape;Quiet & Cosy Flat next to the town center;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;2;3;71
23512037;city scrape;Vibrant Contemporary Flat in the Historic City Center;L'EIXAMPLE;Entire rental unit;Entire home/apt;6;2;2;3;248
23523942;city scrape;¡Apartamento para familias 10 min centro y playa!;BENIMACLET;Entire rental unit;Entire home/apt;6;1;3;3;124
23540340;city scrape;Apartamento Peset;RASCANYA;Entire rental unit;Entire home/apt;4;1;2;4;38
23553906;city scrape;apartamento acogedor, bien ubicado.;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;1;2;4;84
23557850;city scrape;Centro Valencia! tranquilo y luminoso!;CIUTAT VELLA;Private room in rental unit;Private room;2;3;1;1;31
23559542;city scrape;Junto al mercado de Ruzafa;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1.5;1;1;124
23568426;city scrape;Iago´s House Estudio ideal junto a la playa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;0;89
23573625;city scrape;Botanic;EXTRAMURS;Entire rental unit;Entire home/apt;4;1.5;2;3;109
23576111;city scrape;Habitación ático con terraza en Ruzafa / Centro;L'EIXAMPLE;Private room in rental unit;Private room;2;1;1;1;300
23577811;city scrape;Apartamento Playa Malvarrosa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;2;119
23586153;city scrape;Valencia jardín solo chicas;JESUS;Private room in rental unit;Private room;1;1;0;1;104
23593062;city scrape;Bonito y centrico apto. en Ruzafa. VT-42815-V;L'EIXAMPLE;Entire rental unit;Entire home/apt;2;1;1;1;139
23600076;city scrape;Charming and cozy Apartment in the best location of The City Center;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;139
23607073;city scrape;Piso de lujo con vistas a la Ciudad de las Artes.;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;2;3;3;178
23611031;city scrape;Habitación GRANDE!! Tranquila y luminosa, CENTRO!🤩;CIUTAT VELLA;Private room in rental unit;Private room;2;3;1;1;30
23617452;city scrape;COZY, 3 BR APT IN RUZAFA + WIFI;L'EIXAMPLE;Entire rental unit;Entire home/apt;5;1;3;3;151
23619436;city scrape;Appartamento Enjoy Valencia;EXTRAMURS;Entire rental unit;Entire home/apt;5;1;3;3;132
23628576;city scrape;Alquilo habitación,cama doble, ,cerca Universidad;ALGIROS;Private room in rental unit;Private room;2;1.5;1;1;35
23636010;city scrape;Beautiful apartment next to Campanar;CAMPANAR;Entire rental unit;Entire home/apt;4;1;1;1;75
23647340;city scrape;ÁTICO FRENTE AL MAR + PISCINA + WIFI;POBLATS DEL SUD;Entire rental unit;Entire home/apt;5;1;2;4;126
23648626;city scrape;Apartamemto en la CATEDRAL de valencia;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;0;1;2;93
23657046;city scrape;PRIVATE DOUBLE ROOM (PLZ. AYUNTAMIENTO);CIUTAT VELLA;Private room in rental unit;Private room;1;1.5;1;1;29
23657061;city scrape;Double Room Rental in the center of valencia;PATRAIX;Private room in rental unit;Private room;1;1;1;1;262
23657422;city scrape;Sunny Luxury Apartment with Lounge Terrace;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;2;2;165
23659238;city scrape;Flats Friends Torres Quart with private terrace;EXTRAMURS;Entire rental unit;Entire home/apt;6;1;2;4;126
23659239;city scrape;Large terrace with views next to Torres de Quart;EXTRAMURS;Entire serviced apartment;Entire home/apt;4;1;1;2;108
23661670;city scrape;LIKE AT HOME;L'OLIVERETA;Entire rental unit;Entire home/apt;9;2;3;8;160
23661988;city scrape;Céntrico Mercado Central Coqueto y Romántico WIFI;CIUTAT VELLA;Entire loft;Entire home/apt;2;1;0;1;99
23662295;city scrape;Flats Friends Soho Suites: central, wifi, parking;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;114
23662297;city scrape;Flats Friends Nave: big, central, and pet-friendly;CIUTAT VELLA;Entire rental unit;Entire home/apt;8;2;3;5;144
23662301;city scrape;Flats Friends Soho Suites: wheelchair accesible;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;1;2;4;138
23662303;city scrape;Modern apartment next to the Central Market;CIUTAT VELLA;Entire serviced apartment;Entire home/apt;7;2;3;4;156
23662304;city scrape;Flats Friends Soho Suites: central, parking, wifi;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;1;2;3;138
23662305;city scrape;Flats Friends Tetuan Studio very central free wifi;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;0;1;90
23662306;city scrape;Flats Friends Tetuan for 6 in the city center;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;1;2;4;138
23662307;city scrape;Flats Friends Tetuan very central with terrace;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;120
23662308;city scrape;Flats Friends Tetuan central apartment for 4;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;108
23662309;city scrape;Flats Friends Torres Quart central, pet-friendly;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;1;2;102
23662310;city scrape;Flats Friends Torres Quart big, central, wifi;EXTRAMURS;Entire rental unit;Entire home/apt;6;1;2;4;114
23662740;city scrape;Sunny and comfortable at the heart of the city;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;105
23668116;city scrape;Piso Élite - wifi, ascensor;PATRAIX;Entire rental unit;Entire home/apt;4;1;2;3;95
23669966;city scrape;Ozone Sanitized Nordic Style 3Bedrooms VT-44350-V;CAMPANAR;Entire rental unit;Entire home/apt;8;1;3;5;114
23678859;city scrape;My Loft 4 You Ruzafa II;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;2;2;2;120
23680784;city scrape;Your home at Valencia, Russafa;L'EIXAMPLE;Entire rental unit;Entire home/apt;5;2;2;3;6286
23683437;city scrape;City Arts&Sciences with heated pool Free Parking;QUATRE CARRERES;Entire condo;Entire home/apt;4;2;1;2;95
23683973;city scrape;Valencian Dreams;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;2;134
23685419;city scrape;Cosy Apartment in Perfect Location on the Turia;EL PLA DEL REAL;Entire rental unit;Entire home/apt;4;1;1;1;165
23697771;city scrape;Casa Nolla;EXTRAMURS;Entire rental unit;Entire home/apt;4;2;2;2;117
23698466;city scrape;Spacious and bright apartment in Valencia, Av. Cid;L'OLIVERETA;Entire rental unit;Entire home/apt;4;1;2;3;61
